Date,Actual,Forecast
2020-07-15,163.70022583007812,164.70130967868099
2020-07-16,159.70449829101562,164.8433501091446
2020-07-17,159.86929321289062,164.60965286451096
2020-07-20,158.75706481933594,163.56146163370843
2020-07-21,158.38636779785156,163.681583003644
2020-07-22,161.92892456054688,163.74101014579216
2020-07-23,165.34793090820312,163.5623969312038
2020-07-24,164.44168090820312,163.0509344461491
2020-07-27,161.80532836914062,161.42574695147397
2020-07-28,160.9814910888672,161.43269542017623
2020-07-29,162.05250549316406,161.41285794910246
2020-07-30,159.2926025390625,161.184299244358
2020-07-31,159.95164489746094,160.64709054068302
2020-08-03,158.67469787597656,159.03496815215868
2020-08-04,159.5397491455078,159.05826903348213
2020-08-05,158.83944702148438,159.05250275827493
2020-08-06,160.9403076171875,158.83159109079276
2020-08-07,161.51699829101562,158.29221208547864
2020-08-10,163.82379150390625,156.59398663020323
2020-08-11,167.2839813232422,156.55993480962934
2020-08-12,168.23143005371094,156.4838381573853
2020-08-13,165.96580505371094,156.18179060852597
2020-08-14,161.80532836914062,155.553437270954
2020-08-17,163.74142456054688,153.5801972320453
2020-08-18,163.5766143798828,153.46677046960343
2020-08-19,163.4942626953125,153.3253492332924
2020-08-20,161.31101989746094,152.97663251943905
2020-08-21,162.13490295410156,152.32452890513073
2020-08-24,162.05250549316406,150.45165219301444
2020-08-25,160.9814910888672,150.43644159258815
2020-08-26,160.61074829101562,150.42712009650535
2020-08-27,160.0340576171875,150.24377988019822
2020-08-28,161.10507202148438,149.78868034358356
2020-08-31,157.43890380859375,148.6650498468641
2020-09-01,156.6974334716797,148.93730370713814
2020-09-02,157.64488220214844,149.22491371286569
2020-09-03,157.850830078125,149.34151114696084
2020-09-04,153.81393432617188,149.1825796250454
2020-09-07,155.7911834716797,148.85630068482874
2020-09-08,155.00851440429688,149.34219244262206
2020-09-09,151.42474365234375,149.80767787827838
2020-09-10,152.3310089111328,150.06164660452248
2020-09-11,151.54832458496094,149.99575922004396
2020-09-14,151.0540313720703,149.66038242771972
2020-09-15,149.77706909179688,150.04551062565588
2020-09-16,148.82960510253906,150.36349639359634
2020-09-17,147.14071655273438,150.42623108931258
2020-09-18,147.55264282226562,150.12943260671562
2020-09-21,144.79273986816406,148.9172305774908
2020-09-22,143.5157470703125,148.9701381271747
2020-09-23,142.1151885986328,148.9477484338791
2020-09-24,137.21322631835938,148.6693118878009
2020-09-25,140.67344665527344,148.47510509289373
2020-09-28,142.77427673339844,147.67671938322957
2020-09-29,139.5612335205078,147.9223123280456
2020-09-30,141.4561309814453,148.12765767144612
2020-10-01,140.75584411621094,148.11515431857487
2020-10-05,139.43765258789062,146.84369547769433
2020-10-06,139.97315979003906,147.11771539054374
2020-10-07,139.6436004638672,147.38572735791243
2020-10-08,137.70755004882812,147.46605877304356
2020-10-09,138.28427124023438,147.258996739026
2020-10-12,141.86802673339844,146.76539999323802
2020-10-13,140.17910766601562,147.20358967550456
2020-10-14,138.24305725097656,147.63286625418297
2020-10-15,135.9774627685547,147.8662406998272
2020-10-16,136.51295471191406,147.79919376300452
2020-10-19,138.61380004882812,147.60989044876922
2020-10-20,137.95468139648438,148.10261567568455
2020-10-21,138.11949157714844,148.5611671885206
2020-10-22,138.86094665527344,148.79893227501978
2020-10-23,140.67344665527344,148.71272601542663
2020-10-26,138.86094665527344,148.35106115641423
2020-10-27,137.74874877929688,148.76052391285762
2020-10-28,136.34817504882812,149.13054997812546
2020-10-29,134.98883056640625,149.27963771402048
2020-10-30,136.14224243164062,149.1098349160262
2020-11-02,137.37802124023438,148.57846797367418
2020-11-03,140.137939453125,148.9735480425362
2020-11-04,139.89077758789062,149.35648920608793
2020-11-05,143.9688720703125,149.5484273472014
2020-11-06,143.3097686767578,149.4531896892898
2020-11-09,142.36236572265625,149.33962826347474
2020-11-10,146.93475341796875,149.93519569143683
2020-11-11,152.66055297851562,150.54519529927055
2020-11-12,154.88494873046875,150.98709027722097
2020-11-13,154.1434783935547,151.1603340740626
2020-11-14,155.37928771972656,155.40500583006116
2020-11-17,154.3494873046875,152.7968218862075
2020-11-18,151.6307373046875,153.68720696408704
2020-11-19,154.80255126953125,154.3948569357301
2020-11-20,157.9332275390625,154.81400715364734
2020-11-23,157.2329559326172,156.14005285967977
2020-11-24,161.10507202148438,157.1510209389654
2020-11-25,159.70449829101562,158.13101928636047
2020-11-26,160.48716735839844,158.8911375292588
2020-11-27,159.5397491455078,159.32571117435626
2020-12-01,160.1576385498047,161.38568009117162
2020-12-02,161.43460083007812,162.2260817398418
2020-12-03,161.6405792236328,162.82620140145056
2020-12-04,163.28826904296875,163.0848828963806
2020-12-07,167.36636352539062,163.6721428042459
2020-12-08,166.78970336914062,164.3744082890988
2020-12-09,169.22006225585938,165.02699931589387
2020-12-10,175.23422241210938,165.4485273023262
2020-12-11,178.20008850097656,165.54053940869034
2020-12-14,177.87051391601562,165.7162612751385
2020-12-15,175.93447875976562,166.31296626651533
2020-12-16,176.30520629882812,166.8751575029667
2020-12-17,175.5225372314453,167.2201270126518
2020-12-18,176.7171630859375,167.24759096342694
2020-12-21,167.2016143798828,167.27803841519224
2020-12-22,167.5723419189453,167.83363821978335
2020-12-23,171.15609741210938,168.0160537319619
2020-12-24,171.85638427734375,167.97821324446392
2020-12-28,172.5978546142578,166.44420150843632
2020-12-29,174.28675842285156,166.58446786094086
2020-12-30,173.9572296142578,166.6842330614889
2020-12-31,172.18592834472656,166.5606616162559
2021-01-01,176.181640625,166.1144889556089
2021-01-04,175.81088256835938,164.72186755721347
2021-01-05,174.2043914794922,164.8178542213329
2021-01-06,169.22006225585938,164.89645143092415
2021-01-07,167.0780487060547,164.7802753458413
2021-01-08,166.0070037841797,164.37539906484477
2021-01-11,166.83090209960938,163.35792055324595
2021-01-12,170.0850830078125,163.67557053158953
2021-01-13,174.03961181640625,164.02845681386802
2021-01-14,176.4287872314453,164.24022302581244
2021-01-15,179.47706604003906,164.21677488344739
2021-01-18,181.0424041748047,164.6436440113011
2021-01-19,180.30093383789065,165.52931792417735
2021-01-20,179.31228637695312,166.48365840034984
2021-01-21,176.0580596923828,167.32268227466565
2021-01-22,173.58648681640625,167.94370201029892
2021-01-25,171.1973114013672,170.31047341167894
2021-01-27,173.5452880859375,173.34561091621953
2021-01-28,170.20867919921875,174.72158566025763
2021-01-29,167.4487762451172,175.82615189308459
2021-02-01,177.91172790527344,179.24021583003326
2021-02-02,179.7654266357422,180.93307482126983
2021-02-03,178.57081604003906,182.57539582987465
2021-02-04,189.4457092285156,183.97092538371788
2021-02-05,193.07069396972656,185.0069441656295
2021-02-08,192.04087829589844,185.89705544556267
2021-02-09,188.66305541992188,186.59466347716597
2021-02-10,187.4684600830078,187.17611700031821
2021-02-11,186.5622406005859,187.45391320613808
2021-02-12,179.1475067138672,187.3251146447147
2021-02-15,180.09495544433594,186.35763927429335
2021-02-16,179.80662536621094,186.41605236943693
2021-02-17,179.39468383789062,186.36733021669897
2021-02-18,180.30093383789065,186.03486093132614
2021-02-19,177.91172790527344,185.32591613466977
2021-02-22,174.62254333496094,182.88626131201005
2021-02-23,175.845458984375,182.56652424087005
2021-02-24,176.140625,182.20407428306947
2021-02-25,176.3936309814453,181.62495835762863
2021-02-26,171.92372131347656,180.73759501243902
2021-03-01,174.49603271484375,178.16173963804786
2021-03-02,177.0261688232422,177.9195562481068
2021-03-03,177.06834411621094,177.68825667449656
2021-03-04,176.85751342773438,177.287803427013
2021-03-05,175.88758850097656,176.61989780929142
2021-03-08,175.42376708984375,174.87494646279947
2021-03-09,175.2550811767578,174.942950830526
2021-03-10,174.15867614746094,175.02690195063553
2021-03-12,173.06227111816406,174.58018310962194
2021-03-15,173.2731170654297,173.67609925756983
2021-03-16,175.2972412109375,173.98786829206355
2021-03-17,177.61656188964844,174.29509090371604
2021-03-18,183.5623779296875,174.41159759862117
2021-03-19,188.0323486328125,174.23449830588515
2021-03-22,190.6046600341797,173.78208526656726
2021-03-23,187.3997802734375,174.220433437651
2021-03-24,182.12863159179688,174.64727059481115
2021-03-25,178.45993041992188,174.87947876793635
2021-03-26,177.8695526123047,174.81701226522543
2021-03-30,180.9479217529297,175.29227797510305
2021-03-31,184.27928161621097,175.85404480251051
2021-04-01,185.5865173339844,176.22555565217692
2021-04-05,179.26113891601562,176.62530271458496
2021-04-06,179.34548950195312,177.31395151872107
2021-04-07,180.3153839111328,177.98037680293658
2021-04-08,179.85153198242188,178.43564565807333
2021-04-09,179.72500610351562,178.57308203960335
2021-04-12,173.14662170410156,178.86746757292855
