Date,Open,High,Low,Close,Volume,Year,Month,Day,Weekday
2022-10-18,303.117222573177,309.5163021984674,302.7541314370194,308.88092041015625,20887417,2022,10,18,1
2022-10-19,311.4223794048568,315.37075954791567,308.4270441204849,314.372314453125,16296080,2022,10,19,2
2022-10-20,314.96235909510193,318.54767656824606,312.96546850500226,317.4130859375,18474706,2022,10,20,3
2022-10-21,320.58990518769997,320.58990518769997,312.6931441679152,313.69158935546875,27372160,2022,10,21,4
2022-10-24,316.7322772036135,317.4130314652347,314.9623050434136,315.5976867675781,3170564,2022,10,24,0
2022-10-25,317.1860941826216,317.23146671733247,311.92157825803747,314.326904296875,17242211,2022,10,25,1
2022-10-27,314.64460440510265,316.1876584301517,312.1031329873335,313.8730773925781,18558597,2022,10,27,3
2022-10-28,315.4615039536741,316.4145765103083,313.2377233881163,313.8730773925781,13069167,2022,10,28,4
2022-10-31,315.8700198018554,318.1392009785929,312.9200842720967,316.5054016113281,13825970,2022,10,31,0
2022-11-01,317.00461874158253,318.13920935984163,315.1439012076242,317.2315368652344,19665200,2022,11,1,1
2022-11-02,316.32382623059243,323.35828721563433,316.32382623059243,321.906005859375,16781507,2022,11,2,2
2022-11-03,321.31602232330135,325.40054803080096,320.408349943857,321.0437316894531,10736155,2022,11,3,3
2022-11-04,321.3160358391665,323.13138067441605,319.9545272127294,320.9529724121094,8386849,2022,11,4,4
2022-11-07,322.2236605243602,323.4490236466279,317.68529910852413,320.8621520996094,10050303,2022,11,7,0
2022-11-09,320.8621783661429,328.07818468802543,320.5898877388863,327.3974304199219,20611075,2022,11,9,2
2022-11-10,325.8543338561326,326.6712333313791,321.4067454242718,323.1313171386719,19327625,2022,11,10,3
2022-11-11,326.76206489115197,327.624364753489,321.90601199791575,323.4490661621094,10950902,2022,11,11,4
2022-11-14,323.44905655936924,323.99366552467853,314.59925089797196,315.14385986328125,17639889,2022,11,14,0
2022-11-15,316.73226953898865,316.73226953898865,307.83706411575,313.3738708496094,15451411,2022,11,15,1
2022-11-16,313.78232884432737,314.8261464614917,310.106239366539,312.3300476074219,7604924,2022,11,16,2
2022-11-17,312.33007391286145,315.37078194936413,310.96856533233455,311.9670104980469,9994270,2022,11,17,3
2022-11-18,311.966999407872,312.92004430037565,308.42705506437386,309.5616455078125,7838297,2022,11,18,4
2022-11-21,307.7916799702989,308.6085794936725,303.5256091149612,306.0671081542969,9198816,2022,11,21,0
2022-11-22,305.8855449555991,309.5162339164964,304.70558212329087,308.8354797363281,6495845,2022,11,22,1
2022-11-23,310.42395330002086,310.42395330002086,306.3394275987048,308.42706298828125,7768291,2022,11,23,2
2022-11-24,308.4270678231122,310.877794362304,306.3848049404401,309.28936767578125,8140857,2022,11,24,3
2022-11-25,309.5163021984674,310.3332018548927,306.61173930899446,308.88092041015625,6933254,2022,11,25,4
2022-11-28,308.6085886456477,310.19701520485324,307.47399824621516,308.6539611816406,9902739,2022,11,28,0
2022-11-29,308.60859274464394,313.14695440265336,308.60859274464394,310.69622802734375,10189855,2022,11,29,1
2022-11-30,309.74320254606357,312.37544693246974,307.70093967213353,308.6086120605469,22556502,2022,11,30,2
2022-12-01,310.151651982942,310.151651982942,305.7040353236325,308.20013427734375,16630417,2022,12,1,3
2022-12-02,308.0186494905019,309.33475791466105,305.6586955955028,306.0217590332031,8388835,2022,12,2,4
2022-12-05,306.4755604557317,307.5647783451192,303.29870726164006,305.6586608886719,9716390,2022,12,5,0
2022-12-06,303.25336280846955,306.9748252918947,303.25336280846955,306.15789794921875,6327430,2022,12,6,1
2022-12-07,307.2470900399546,309.97010708609895,305.56789065483986,308.6993713378906,9813208,2022,12,7,2
2022-12-08,308.7901378496816,310.5600822737993,306.33941147787414,307.15631103515625,6200447,2022,12,8,3
2022-12-09,308.3816796646463,310.8777786170459,306.7932530585738,309.87933349609375,8132228,2022,12,9,4
2022-12-12,309.5162932027788,312.239310445032,308.69939357009565,311.51318359375,11214662,2022,12,12,0
2022-12-13,312.6931441679152,314.05465277822543,310.78702657348816,313.69158935546875,10693426,2022,12,13,1
2022-12-14,314.05461869062975,315.27998184690034,312.0123559968323,313.510009765625,7379878,2022,12,14,2
2022-12-15,312.9200502736225,314.14541351591924,306.7932617621012,307.5647888183594,8154931,2022,12,15,3
2022-12-16,306.33941884733173,307.61015460033565,300.71183918407746,304.1610107421875,12429280,2022,12,16,4
2022-12-19,305.70404014867705,310.7416383729271,304.3879318450155,309.06243896484375,7812801,2022,12,19,0
2022-12-20,308.65397819961083,309.4709054922132,305.65867045994383,308.7447509765625,5482218,2022,12,20,1
2022-12-21,309.5162793048202,309.7431973981522,303.61640887818874,304.2063903808594,7045201,2022,12,21,2
2022-12-22,304.6602419080328,306.24866864133844,299.4411254985999,301.7557067871094,6584445,2022,12,22,3
2022-12-23,300.34873629886846,301.25640853168454,295.3111664867222,296.5365295410156,10073884,2022,12,23,4
2022-12-26,296.3550320211109,304.16102002781577,295.4473596412607,303.7071838378906,9566210,2022,12,26,0
2022-12-27,304.61489143136345,305.34101833919914,299.668065309339,302.3910827636719,6727343,2022,12,27,1
2022-12-28,302.11875367314076,304.0702437272185,300.89339043454606,303.525634765625,7737562,2022,12,28,2
2022-12-29,303.48026706930773,304.75100286665935,300.9387677746415,304.387939453125,8105359,2022,12,29,3
2022-12-30,304.43332611811826,305.65868943312137,299.9857367710367,300.93878173828125,6960264,2022,12,30,4
2023-01-02,300.34877175357303,303.16256154744883,299.21418132862,302.1187438964844,5951893,2023,1,2,0
2023-01-03,300.89339788939293,302.57259735425845,299.7588073996139,300.53033447265625,5997051,2023,1,3,1
2023-01-04,301.2110540231843,301.8010354698251,295.9011656034977,296.808837890625,6689769,2023,1,4,2
2023-01-05,298.3065166322696,303.0717965391748,297.89808068879796,302.6633605957031,8171437,2023,1,5,3
2023-01-06,303.7979374330185,306.38478139227925,302.34565617696757,304.1156005859375,8284135,2023,1,6,4
2023-01-09,305.8402056341788,309.78855814793195,305.1140511431725,306.838623046875,10618786,2023,1,9,0
2023-01-10,306.70247594007554,307.15631210681136,301.84642341601,302.6179504394531,6949605,2023,1,10,1
2023-01-11,304.16101535914777,304.16101535914777,300.7118437486816,301.1656799316406,4584293,2023,1,11,2
2023-01-12,302.6179779498914,302.7995235130742,297.8073252251487,299.395751953125,6638422,2023,1,12,3
2023-01-13,299.39575355252106,301.574161822533,296.2642726206536,298.3973083496094,14412671,2023,1,13,4
2023-01-16,299.8495547310546,301.5287540534093,297.3080556296645,299.7134094238281,8253942,2023,1,16,0
2023-01-17,299.7134403574615,302.7087482254338,298.71499516814947,301.57415771484375,13712537,2023,1,17,1
2023-01-18,303.16258195586266,305.4771354985942,301.7103005741652,303.7525634765625,12555527,2023,1,18,2
2023-01-19,303.16256732082303,304.6602211702898,301.0295317412979,301.4833679199219,8346130,2023,1,19,3
2023-01-20,301.3472301102874,304.25179280579334,298.8511310656991,303.7071838378906,13103664,2023,1,20,4
2023-01-23,304.97788819624355,306.929378071793,302.30024387167947,306.5663146972656,7124807,2023,1,23,0
2023-01-24,306.611702753648,309.28934721376635,306.43018490717503,307.6555480957031,12302874,2023,1,24,1
2023-01-25,307.6101655707411,309.5162831182065,304.297166907269,307.9278564453125,12497542,2023,1,25,2
2023-01-27,310.2424217425341,316.64152891663406,309.97013109681234,314.0546569824219,21040139,2023,1,27,4
2023-01-30,314.87157181348493,319.27378879817206,310.2878369562123,312.9654541015625,14091519,2023,1,30,0
2023-01-31,314.0546643564481,322.2237163194771,309.5616746967963,319.8183898925781,17134291,2023,1,31,1
2023-02-01,320.40836362362046,331.9358144147108,298.7149983686996,328.0328063964844,64518967,2023,2,1,2
2023-02-02,328.21431547879985,349.1815515486218,327.1250976180451,343.6447448730469,55745171,2023,2,2,3
2023-02-03,346.64008366289363,346.95777454255904,337.65413245214376,345.5054931640625,22295321,2023,2,3,4
2023-02-06,347.18468730744934,352.3584309826043,344.5524429306011,348.0015869140625,25790153,2023,2,6,0
2023-02-07,348.455401038363,348.455401038363,334.431880196408,338.7886962890625,20643707,2023,2,7,1
2023-02-08,340.15021596743446,342.4647693990359,337.24565334349825,340.8763427734375,10420462,2023,2,8,2
2023-02-09,339.46949302250334,344.91552766992316,337.79029346622264,339.6964111328125,11861196,2023,2,9,3
2023-02-10,337.8356750215874,342.14711887898295,336.1110753186587,337.06414794921875,10278597,2023,2,10,4
2023-02-13,338.5617830877166,340.5132730802674,335.8387660655634,339.6510009765625,9901148,2023,2,13,0
2023-02-14,340.3771295772615,351.8591792083421,339.2425391453373,350.7699890136719,29125052,2023,2,14,1
2023-02-15,351.968578433447,352.9827698794785,349.01820843350345,352.38348388671875,12209350,2023,2,15,2
2023-02-16,352.1990646009006,355.1955226112486,351.2770775207935,352.7061462402344,9775280,2023,2,16,3
2023-02-17,351.3231927312487,354.55014776064354,349.6636271137144,353.4898681640625,7672135,2023,2,17,4
2023-02-20,354.68845598258633,357.2700086614142,351.553677268106,354.0891418457031,7804976,2023,2,20,0
2023-02-21,354.9650606663107,355.79484349245325,351.9225142581828,352.4295959472656,8259574,2023,2,21,1
2023-02-22,352.1990425025543,354.87279923974023,350.35506845803826,353.90472412109375,8961077,2023,2,22,2
2023-02-23,354.45792906622694,363.26289405054473,353.2132409338691,357.3621826171875,18830592,2023,2,23,3
2023-02-24,358.65299517226345,358.65299517226345,351.277098099312,355.0572509765625,12910220,2023,2,24,4
2023-02-27,355.05724087221,356.624602073519,348.6033311170453,352.38348388671875,8142319,2023,2,27,0
2023-02-28,352.6600441147902,354.27352144080555,345.74514128900995,347.3125305175781,16367477,2023,2,28,1
2023-03-01,345.053640665562,350.7238551854095,344.45435473264996,349.156494140625,7766667,2023,3,1,2
2023-03-02,349.89408791078057,350.12458467488517,345.4685612946971,346.2522277832031,5019603,2023,3,2,3
2023-03-03,347.58913661457603,355.33382262531,346.7593538521426,354.9189453125,8180709,2023,3,3,4
2023-03-06,355.79479186257765,361.8799119326288,355.19550591603877,357.8692626953125,10714339,2023,3,6,0
2023-03-08,357.730952080791,362.4791794514086,355.05719543744607,361.7876892089844,8917699,2023,3,8,2
2023-03-09,361.51113515577725,362.89411575841086,355.56430730972795,357.2699890136719,9634283,2023,3,9,3
2023-03-10,356.7629123681763,359.75937038243836,353.5820456829268,357.7309875488281,8362265,2023,3,10,4
2023-03-13,358.837351120959,360.40471213654143,352.6600269754236,353.7203063964844,8791872,2023,3,13,0
2023-03-14,355.61044446447227,356.3019348064669,347.773553921867,350.0785217285156,10229766,2023,3,14,1
2023-03-15,351.2770647848619,354.31961078417936,348.51110364482366,349.8018798828125,8423692,2023,3,15,2
2023-03-16,350.908291431573,352.52176883608524,347.4508398504753,351.6919860839844,15710094,2023,3,16,3
2023-03-17,354.9650167210818,354.9650167210818,340.812509777697,346.2522277832031,48904254,2023,3,17,4
2023-03-20,344.1777288299229,349.7557669483123,342.9791570090775,349.2486572265625,10122167,2023,3,20,0
2023-03-21,349.2486833183684,349.2486833183684,344.86924483045345,347.54302978515625,11610832,2023,3,21,1
2023-03-22,347.5430307434804,349.2948005161144,345.0075663487488,348.2806091308594,4774867,2023,3,22,2
2023-03-23,347.5890987825919,352.89052402927604,345.1919269567292,350.954345703125,9752326,2023,3,23,3
2023-03-24,351.7380465301587,353.12102705386843,348.5110919748362,349.156494140625,9934501,2023,3,24,4
2023-03-27,348.46504920825333,354.4118493516978,346.98986416370394,350.5395202636719,10816352,2023,3,27,0
2023-03-28,350.53950872363487,352.52177537285854,348.6494182754992,350.1246032714844,9170535,2023,3,28,1
2023-03-29,350.53947779071495,354.0430172273024,347.7274004853386,352.8905334472656,10160322,2023,3,29,2
2023-03-31,352.199050684485,354.50401829367667,350.35507659713164,353.58203125,9511189,2023,3,31,4
2023-04-03,354.0430208456245,354.0430208456245,348.97209216163765,349.34088134765625,7059200,2023,4,3,0
2023-04-05,349.34092523776377,356.85511487709596,349.34092523776377,356.2558288574219,11608424,2023,4,5,2
2023-04-06,356.48631163332715,359.85155896859607,354.2274600884435,357.1317138671875,12897667,2023,4,6,3
2023-04-10,357.1316695929618,359.5749295122858,354.7344977688512,358.238037109375,6783022,2023,4,10,0
2023-04-11,358.2380877105435,367.0430816743933,357.73100604433006,365.1069030761719,18237451,2023,4,11,1
2023-04-12,366.72037964783385,366.7664677494435,361.5111580093004,362.8480224609375,9747526,2023,4,12,2
2023-04-13,364.6458938082411,365.66008523380617,362.98632830227143,364.7380981445313,6059044,2023,4,13,3
2023-04-17,362.2487594116866,370.6388484237669,362.2487594116866,368.93316650390625,11041243,2023,4,17,0
2023-04-18,368.79481527407467,370.63878935044505,366.0288541595191,367.4118347167969,9494641,2023,4,18,1
2023-04-19,365.15298802050586,370.0395366439368,365.10689991918105,367.6423645019531,9744202,2023,4,19,2
2023-04-20,368.7948262678365,371.2380863644985,366.6742672715214,369.0714111328125,6667781,2023,4,20,3
2023-04-21,369.0714062693993,377.09270488974954,367.91892245249903,376.4012145996094,14252204,2023,4,21,4
2023-04-24,378.014703543429,378.014703543429,372.6671897236373,376.8161315917969,5981760,2023,4,24,0
2023-04-25,376.81614584796415,381.28776085448374,375.6175457141724,379.44378662109375,8840188,2023,4,25,1
2023-04-26,379.85867559411,380.7806626707947,377.138802463165,380.0891723632813,7620723,2023,4,26,2
2023-04-27,380.0430911591348,384.83740716278913,378.9366953923152,383.546630859375,12614263,2023,4,27,3
2023-04-28,385.390601776108,394.840969403393,381.42606856280145,392.3515930175781,12718721,2023,4,28,4
2023-05-02,392.766470971669,393.6884579927293,388.34094452530417,391.33740234375,10253527,2023,5,2,1
2023-05-03,390.9225587955462,395.071501046914,389.12467256522734,393.8268127441406,7325483,2023,5,3,2
2023-05-04,392.1211126301807,393.688501995897,390.9225406235605,391.4757385253906,7984933,2023,5,4,3
2023-05-05,392.720418795183,398.2062251901596,391.2452337991978,395.3019714355469,12412416,2023,5,5,4
2023-05-08,397.3764153768696,399.6352948860567,395.8551423838797,397.7913208007813,7243636,2023,5,8,0
2023-05-09,399.0360438750856,399.358745018381,388.6175999011455,390.7381591796875,9992962,2023,5,9,1
2023-05-10,390.87642954004536,393.0891928804498,389.26295216771535,392.1672058105469,9754485,2023,5,10,2
2023-05-11,393.9189801662598,394.05727260098024,386.2203824162799,387.6033630371094,15982423,2023,5,11,3
2023-05-12,387.6033893759854,389.72397668744543,383.59273967568095,387.6495056152344,11135894,2023,5,12,4
2023-05-15,387.2345680421454,395.25586677774334,386.3586690739918,394.4260559082031,9151102,2023,5,15,0
2023-05-16,396.4544139595799,396.4544139595799,390.46149839972577,390.87640380859375,7994197,2023,5,16,1
2023-05-17,391.06080211996294,395.4863568475933,389.6317334453977,394.2416687011719,9479691,2023,5,17,2
2023-05-18,396.4544326835472,398.7133122175154,385.4827923831556,386.9579772949219,23995166,2023,5,18,3
2023-05-19,388.1104743790462,390.0927409828685,379.2593927426719,387.0962829589844,25767521,2023,5,19,4
2023-05-22,389.0324610930951,392.5360007552696,386.4047922780578,391.614013671875,15421680,2023,5,22,0
2023-05-23,392.7664922036351,397.560836227043,391.10692673073913,395.6707458496094,8732608,2023,5,23,1
2023-05-24,394.8870524459851,400.8338803266022,393.68848050479386,399.681396484375,11479706,2023,5,24,2
2023-05-25,402.8622900541643,407.9332192986932,400.8799952036696,406.734619140625,18204464,2023,5,25,3
2023-05-26,408.8090910736635,410.05377933644905,405.21334686536113,408.9934997558594,12995706,2023,5,26,4
2023-05-29,410.284269775387,416.5537709576785,409.4544869919681,414.0644226074219,19826254,2023,5,29,0
2023-05-30,412.80075887633177,422.582556992725,412.80075887633177,421.1316528320313,18900002,2023,5,30,1
2023-05-31,420.5699715316421,423.09733429126334,414.15801044675186,417.0129699707031,14272292,2023,5,31,2
2023-06-01,418.41706013774206,418.41706013774206,410.9286116341583,411.5838623046875,8803137,2023,6,1,3
2023-06-02,411.8646866810316,416.4513558876555,411.6774640333469,415.0472717285156,9203842,2023,6,2,4
2023-06-05,416.5449637546186,418.2766732497528,411.9582945860592,412.4731140136719,7152179,2023,6,5,0
2023-06-06,412.61351403620824,415.23448823420006,412.23909731254224,414.4856262207031,6454486,2023,6,6,1
2023-06-07,415.6088946484701,417.1533814491336,414.438824562185,415.5621032714844,7543432,2023,6,7,2
2023-06-08,417.2002284533735,417.2470198333943,413.6431980206466,414.5792541503906,7024424,2023,6,8,3
2023-06-09,407.3247857273681,416.26413817272584,407.3247857273681,410.4137878417969,7057843,2023,6,9,4
2023-06-12,411.86469486124366,412.7539596061605,406.1079554076663,409.0097351074219,8719176,2023,6,12,0
2023-06-13,412.8007315174575,417.85542863913224,410.27336867353785,416.91937255859375,16111860,2023,6,13,1
2023-06-14,417.71503298301394,419.1191171274947,415.3748927422127,416.0769348144531,8704178,2023,6,14,2
2023-06-15,416.5449368777855,420.0551470200141,416.3109228683036,419.44671630859375,7498727,2023,6,15,3
2023-06-16,420.2891785316014,426.4671543524258,419.25951113376993,424.12701416015625,11729681,2023,6,16,4
2023-06-19,425.6715210819208,426.7479799079822,423.3313807791065,424.5950622558594,4189180,2023,6,19,0
2023-06-20,425.71826695489904,425.71826695489904,421.3656121701691,423.8929748535156,4472119,2023,6,20,1
2023-06-21,423.0973254436125,425.1566601355112,416.59172461043687,418.4638366699219,6059504,2023,6,21,2
2023-06-22,419.35310750620624,420.8975942648156,417.3405927258266,419.0254821777344,6637099,2023,6,22,3
2023-06-23,418.8850978360275,419.0255005354771,414.3920400566544,416.3109436035156,6090901,2023,6,23,4
2023-06-26,418.3234760390085,422.5357285963705,415.6089189930528,417.2002258300781,5477339,2023,6,26,0
2023-06-27,417.574605846232,418.6042732051636,414.8132290972103,416.6385498046875,4865596,2023,6,27,1
2023-06-28,416.54494125052184,421.78686083117685,416.0769132266448,420.6167907714844,12082753,2023,6,28,2
2023-06-30,421.2252354688587,423.0505562490229,418.04265051410465,422.7229309082031,9106074,2023,6,30,4
2023-07-03,422.7229428105921,436.15535363309687,421.27203870787054,433.62799072265625,10699143,2023,7,3,0
2023-07-04,435.2660732289678,438.0742414433482,430.39857023090934,436.5297546386719,7725081,2023,7,4,1
2023-07-05,436.5297547342584,449.91534513260376,434.61082264764633,444.7202453613281,16252992,2023,7,5,2
2023-07-06,446.8263898695933,446.87318124863214,440.4143998021734,443.5969848632813,9471054,2023,7,6,3
2023-07-07,442.7545331862704,445.0946734250985,437.6998359836348,438.44866943359375,7323451,2023,7,7,4
2023-07-10,439.9463641370345,440.7888089083192,434.0492221718764,436.0617370605469,6521300,2023,7,10,0
2023-07-11,436.20213272821474,444.205400775625,436.20213272821474,442.8949279785156,8457557,2023,7,11,1
2023-07-12,447.2007907270757,447.2007907270757,440.36759279235326,442.0992736816406,12340934,2023,7,12,2
2023-07-13,443.5969823311178,446.26474794290834,440.8824253405555,441.8184814453125,7909757,2023,7,13,3
2023-07-14,442.7545305116738,444.6266426914271,441.2100436766102,442.6609191894531,5081391,2023,7,14,4
2023-07-17,444.1586024713197,445.3754639283371,440.5079895341033,442.1460876464844,6090738,2023,7,17,0
2023-07-18,442.3332904011011,443.8778057903051,440.8824148995536,442.2864990234375,5352283,2023,7,18,1
2023-07-19,442.5205208324769,449.7281642217353,438.1678656850626,448.23046875,13867323,2023,7,19,2
2023-07-20,449.2133354881765,462.13092734881707,445.84352767382825,460.6800231933594,20250206,2023,7,20,3
2023-07-21,460.3523980527802,465.8751521296408,455.8593400089328,459.0887451171875,13971982,2023,7,21,4
2023-07-24,461.8968662545391,467.74721652847865,438.2146312059338,441.21002197265625,38976815,2023,7,24,0
2023-07-25,437.98065907357346,438.54229846680687,426.27995740690307,432.7387390136719,43534718,2023,7,25,1
2023-07-26,435.1724722326875,442.75453230462546,432.5047066525027,442.052490234375,18143422,2023,7,26,2
2023-07-27,444.0650273557347,444.7670694611346,431.6154921131092,435.3128967285156,13989457,2023,7,27,3
2023-07-28,437.7934413363626,439.431539481204,433.76838304076784,438.4954833984375,9978231,2023,7,28,4
2023-07-31,439.01033003937465,439.6655807644075,433.8620212649257,435.9213562011719,8194797,2023,7,31,0
2023-08-01,436.20213615173594,438.8699017105321,434.1428013357125,435.078857421875,6438221,2023,8,1,1
2023-08-02,434.8916652479663,435.07885932631933,428.7136893390182,430.6794128417969,10318220,2023,8,2,2
2023-08-03,430.6794109881535,434.096009989664,425.2502685483143,426.8883666992187,10617897,2023,8,3,3
2023-08-04,427.12238701295513,431.89627883629345,425.2034834343788,425.8587341308594,6834401,2023,8,4,4
2023-08-07,425.06308670194903,427.35640703950656,422.11451565870897,425.8119201660156,9161131,2023,8,7,0
2023-08-08,427.7776429986497,427.7776429986497,422.2080977081967,423.4249877929687,6392488,2023,8,8,1
2023-08-09,423.42497119174,430.4921831307274,418.3234541570995,429.3221130371094,9758343,2023,8,9,2
2023-08-10,429.5561376728394,429.93055439881846,420.28918801557313,422.86334228515625,13194170,2023,8,10,3
2023-08-11,424.8758281256101,424.8758281256101,416.3109211276168,420.0551452636719,11582326,2023,8,11,4
2023-08-14,420.0551732422806,422.3953134831847,416.59175425927657,420.4764099121094,7562808,2023,8,14,0
2023-08-16,422.1613316766293,428.1520854372992,419.54038583326343,421.4592895507813,14920272,2023,8,16,2
2023-08-17,421.22522470902425,421.22522470902425,411.8646641599348,412.80072021484375,16269569,2023,8,17,3
2023-08-18,412.8007489227291,415.00048651797687,410.46060862271366,413.4091796875,19324262,2023,8,18,4
2023-08-21,413.73677981614486,419.82114422520584,413.1283490884716,419.1658935546875,9572041,2023,8,21,0
2023-08-22,420.2891664310806,426.04590542508873,418.4170543311649,425.2034606933594,9854945,2023,8,22,1
2023-08-23,426.46716760767646,426.5139589865104,419.9147748656635,421.646484375,8445029,2023,8,23,2
2023-08-24,421.7868520886626,424.50140885765103,420.5699621121073,422.0676574707031,6088274,2023,8,24,3
2023-08-25,422.0676695535835,422.1612808723312,413.7835677522795,415.0004577636719,9270988,2023,8,25,4
2023-08-28,416.54494791996154,418.2766573492661,412.8007236689956,413.1751403808594,6910750,2023,8,28,0
2023-08-29,414.62607870090983,415.60892622158894,411.11586817538966,411.9583129882813,9480003,2023,8,29,1
2023-08-30,412.8007366811237,415.608904957866,412.332708635,414.4856262207031,7364924,2023,8,30,2
2023-08-31,414.6728358859502,416.45133669231853,408.214054764842,411.5838623046875,19900312,2023,8,31,3
2023-09-01,411.8646562497967,416.5449364344535,410.2733495605481,412.8475036621094,11438624,2023,9,1,4
2023-09-04,415.0004699291928,415.0004699291928,408.7288827493786,409.5245361328125,13604608,2023,9,4,0
2023-09-05,410.8350020669933,416.0769217550934,410.4605853534498,414.7664489746094,8378915,2023,9,5,1
2023-09-06,415.5621214858972,419.82116536018657,413.7368006448215,418.83831787109375,12863039,2023,9,6,2
2023-09-07,420.1019469890048,420.2891696268855,416.1705286889862,417.3873901367187,8090369,2023,9,7,3
2023-09-08,419.25950922514426,419.25950922514426,413.59638141209854,414.34521484375,9939517,2023,9,8,4
2023-09-11,417.4809998737533,419.4467232993961,414.3452063811998,418.6042785644531,9320577,2023,9,11,0
2023-09-12,420.1955705873763,425.2502677300651,417.1065969352233,422.30169677734375,14406441,2023,9,12,1
2023-09-13,423.2845728427722,427.77763062196374,422.2549054365761,424.5014343261719,11813170,2023,9,13,2
2023-09-14,426.747952705271,426.747952705271,418.5574621675173,421.1784362792969,14430930,2023,9,14,3
2023-09-15,419.39992164723026,423.1909659690483,418.41707417462834,419.6807556152344,15077136,2023,9,15,4
2023-09-18,419.68074420623896,424.9694552823124,417.66822937132866,423.1441345214844,8197425,2023,9,18,0
2023-09-20,422.81656314437794,425.9991482565618,420.80401962243144,423.9866333007813,9959649,2023,9,20,2
2023-09-21,423.846218060265,424.54826018066046,416.07696335435577,418.8851318359375,10719470,2023,9,21,3
2023-09-22,418.88508995591513,419.7275347029288,413.970795604477,414.7664489746094,7506309,2023,9,22,4
2023-09-25,414.7664288897125,416.357706986756,410.3201627870533,414.29840087890625,5782955,2023,9,25,0
2023-09-26,415.234509384792,416.0769541974929,411.5838961523105,414.1580505371094,5327833,2023,9,26,1
2023-09-27,414.1580070897962,421.0379961435792,410.7413796845519,420.4295654296875,10490786,2023,9,27,2
2023-09-28,421.17843866646626,421.17843866646626,411.4902526622366,412.5667114257813,10216736,2023,9,28,3
2023-09-29,413.73677805651505,417.10658558197287,411.1158325179167,415.9833068847656,8160058,2023,9,29,4
2023-10-03,412.80077701674867,414.5792780525669,411.1626786952537,411.6307067871094,7481883,2023,10,3,1
2023-10-04,411.63067994506696,413.45600081074394,405.5931065273654,408.2140808105469,13396709,2023,10,4,2
2023-10-05,411.86470001090385,412.3327280790981,407.2312107093147,408.1672668457031,10030257,2023,10,5,3
2023-10-06,409.8521372572136,415.2344594140662,408.728858598014,413.8771667480469,8418580,2023,10,6,4
2023-10-09,412.7539472377708,414.86007345520005,409.2905282537544,412.2859191894531,5611154,2023,10,9,0
2023-10-10,412.285902591606,416.4045435377593,412.285902591606,415.9833068847656,5014758,2023,10,10,1
2023-10-11,418.60428025184547,420.7104063807746,416.35772286139,419.5871276855469,7651513,2023,10,11,2
2023-10-12,420.8976171252633,423.5653827074826,417.6214207949292,421.8804931640625,11774487,2023,10,12,3
2023-10-13,421.08483975675995,422.91013200104425,418.41707417462834,419.6807556152344,7632483,2023,10,13,4
2023-10-16,419.353105940959,422.16127406109933,417.6682164953401,420.2423706054687,4214958,2023,10,16,0
2023-10-17,421.03802325366973,425.43749835954145,420.2891897985349,424.45465087890625,6936218,2023,10,17,1
2023-10-18,425.2034658279811,428.9008986964292,422.1612836288817,422.7697143554687,6894947,2023,10,18,2
2023-10-19,420.99120917232113,425.8118921244302,418.2766523361381,421.5996398925781,9465463,2023,10,19,3
2023-10-20,416.54493276593706,420.2891568806871,409.3841098597103,410.2733459472656,13020371,2023,10,20,4
2023-10-23,409.992609691232,411.81793068139297,405.4059400905682,408.0268859863281,7275471,2023,10,23,0
2023-10-25,408.9628818871519,409.9925492537617,399.7427240959522,405.0314636230469,10889221,2023,10,25,2
2023-10-26,402.08287199245297,408.68208440186015,402.08287199245297,406.5759582519531,18801214,2023,10,26,3
2023-10-27,406.575982648628,408.8693030097728,404.563467697855,406.0143432617187,13132487,2023,10,27,4
2023-10-30,406.7631919152451,409.19694363857735,400.9596608770173,402.9253845214844,7618033,2023,10,30,0
2023-10-31,402.50410409429225,405.63989759523633,400.53838066338966,401.00640869140625,8620154,2023,10,31,1
2023-11-01,402.5041173066887,403.53378471535734,398.29186491626984,400.7256164550781,7990245,2023,11,1,2
2023-11-02,402.550899022296,405.031470445601,401.24042624552,403.58056640625,8152031,2023,11,2,3
2023-11-03,405.1250585051016,406.6227539408172,403.5337803146624,405.5462951660156,13802600,2023,11,3,4
2023-11-06,405.780314448466,408.8692881146874,404.8910497377416,407.5120239257813,7308229,2023,11,6,0
2023-11-07,407.0907697901028,407.0907697901028,404.51661565666024,405.0314636230469,5124012,2023,11,7,1
2023-11-08,405.4527046939207,409.52455454953207,404.6570512747056,409.0097351074219,6979849,2023,11,8,2
2023-11-09,409.8053265504481,409.9925491865878,406.1547136750331,406.6227416992187,7785767,2023,11,9,3
2023-11-10,406.62273912820945,409.99254659427174,404.8442383607821,408.63525390625,4079205,2023,11,10,4
2023-11-13,410.366951085076,410.366951085076,407.1843663486866,408.1204223632813,3744754,2023,11,13,0
2023-11-15,410.0861807639069,414.2048218669783,409.5245413939051,413.69000244140625,7436428,2023,11,15,2
2023-11-16,413.6899847861117,416.07691629904457,409.6181352350818,410.6009826660156,10857863,2023,11,16,3
2023-11-17,411.16265869140625,413.2687850022899,410.2733939336777,411.16265869140625,6655278,2023,11,17,4
2023-11-20,411.7242814587024,412.1454895641675,406.7163756085176,408.8692932128906,4335388,2023,11,20,0
